Exercise;Element;reference_plantuml;reference;exercise_name;model_number;elem_type;plantuml;predicted;correct;llm
case_15_robots;Class;TaskExecution;1;case_15_robots;model001;Class;TaskExecution;1;1;gpt4.1
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model001;Attributes;LocationCategory.corridor;1;1;gpt4.1
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model001;Attributes;LocationCategory.room;1;1;gpt4.1
case_15_robots;Attributes;Robot.id;1;case_15_robots;model001;Attributes;Robot.id;1;1;gpt4.1
case_15_robots;Attributes;Task.id;1;case_15_robots;model001;Attributes;Task.code;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model001;Attributes;TaskExecution.referenceCode;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model001;Attributes;TaskExecution.startTime;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model001;Attributes;TaskExecution.locationCategory;1;1;gpt4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model001;;;;;gpt4.1
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model001;Inheritance;CleaningRobot --|> Robot;1;1;gpt4.1
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model001;Inheritance;TransportRobot --|> Robot;1;1;gpt4.1
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model001;;;;;gpt4.1
case_15_robots;Association;;;case_15_robots;model001;Association;"Robot ""0..*"" -- ""1"" TaskExecution";1;0;gpt4.1
case_15_robots;Association;;;case_15_robots;model001;Association;"Task ""0..*"" -- ""1"" TaskExecution";1;0;gpt4.1
case_15_robots;Class;Enumeration Location;1;case_15_robots;model002;Class;Enumeration LocationCategory;1;1;gpt4.1
case_15_robots;Class;Abstract Robot;1;case_15_robots;model002;Class;Abstract Robot;1;1;gpt4.1
case_15_robots;Class;CleaningRobot;1;case_15_robots;model002;Class;CleaningRobot;1;1;gpt4.1
case_15_robots;Class;TransportRobot;1;case_15_robots;model002;Class;TransportRobot;1;1;gpt4.1
case_15_robots;Class;Task;1;case_15_robots;model002;Class;Task;1;1;gpt4.1
case_15_robots;Class;TaskExecution;1;case_15_robots;model002;Class;TaskExecution;1;1;gpt4.1
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model002;Attributes;LocationCategory.corridor;1;1;gpt4.1
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model002;Attributes;LocationCategory.room;1;1;gpt4.1
case_15_robots;Attributes;Robot.id;1;case_15_robots;model002;Attributes;Robot.robotId;1;1;gpt4.1
case_15_robots;Attributes;Task.id;1;case_15_robots;model002;Attributes;Task.taskCode;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model002;Attributes;TaskExecution.executionRefCode;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model002;Attributes;TaskExecution.startTime;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model002;Attributes;TaskExecution.locationCategory;1;1;gpt4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model002;;;;;gpt4.1
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model002;Inheritance;CleaningRobot --|> Robot;1;1;gpt4.1
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model002;Inheritance;TransportRobot --|> Robot;1;1;gpt4.1
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model002;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt4.1
case_15_robots;Class;Enumeration Location;1;case_15_robots;model003;Class;Enumeration LocationCategory;1;1;gpt4.1
case_15_robots;Class;Abstract Robot;1;case_15_robots;model003;Class;Abstract Robot;1;1;gpt4.1
case_15_robots;Class;CleaningRobot;1;case_15_robots;model003;Class;CleaningRobot;1;1;gpt4.1
case_15_robots;Class;TransportRobot;1;case_15_robots;model003;Class;TransportRobot;1;1;gpt4.1
case_15_robots;Class;Task;1;case_15_robots;model003;Class;Task;1;1;gpt4.1
case_15_robots;Class;TaskExecution;1;case_15_robots;model003;Class;TaskExecution;1;1;gpt4.1
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model003;Attributes;LocationCategory.corridor;1;1;gpt4.1
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model003;Attributes;LocationCategory.room;1;1;gpt4.1
case_15_robots;Attributes;Robot.id;1;case_15_robots;model003;Attributes;Robot.identifier;1;1;gpt4.1
case_15_robots;Attributes;Task.id;1;case_15_robots;model003;Attributes;Task.code;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model003;Attributes;TaskExecution.referenceCode;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model003;Attributes;TaskExecution.startTime;1;1;gpt4.1
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model003;Attributes;TaskExecution.locationCategory;1;1;gpt4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model003;;;;;gpt4.1
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model003;Inheritance;CleaningRobot --|> Robot;1;1;gpt4.1
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model003;Inheritance;TransportRobot --|> Robot;1;1;gpt4.1
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model003;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt4.1
case_15_robots;Class;Enumeration Location;1;case_15_robots;model011;Class;Enumeration LocationCategory;1;1;gpt5
case_15_robots;Class;Abstract Robot;1;case_15_robots;model011;Class;Abstract Robot;1;1;gpt5
case_15_robots;Class;CleaningRobot;1;case_15_robots;model011;Class;CleaningRobot;1;1;gpt5
case_15_robots;Class;TransportRobot;1;case_15_robots;model011;Class;TransportRobot;1;1;gpt5
case_15_robots;Class;Task;1;case_15_robots;model011;Class;Task;1;1;gpt5
case_15_robots;Class;TaskExecution;1;case_15_robots;model011;Class;TaskExecution;1;1;gpt5
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model011;Attributes;LocationCategory.Corridor;1;1;gpt5
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model011;Attributes;LocationCategory.Room;1;1;gpt5
case_15_robots;Attributes;Robot.id;1;case_15_robots;model011;Attributes;Robot.robotId;1;1;gpt5
case_15_robots;Attributes;Task.id;1;case_15_robots;model011;Attributes;Task.taskCode;1;1;gpt5
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model011;Attributes;TaskExecution.referenceCode;1;1;gpt5
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model011;Attributes;TaskExecution.startTime;1;1;gpt5
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model011;Attributes;TaskExecution.locationCategory;1;1;gpt5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model011;Association;"Robot ""0..*"" -- ""0..*"" Task";1;1;gpt5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model011;Inheritance;CleaningRobot --|> Robot;1;1;gpt5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model011;Inheritance;TransportRobot --|> Robot;1;1;gpt5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model011;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt5
case_15_robots;Association;;;case_15_robots;model011;Association;"Robot ""0..*"" -- ""1"" TaskExecution";1;0;gpt5
case_15_robots;Composition;;;case_15_robots;model011;Composition;"Task ""0..*"" *-- ""1"" TaskExecution";1;0;gpt5
case_15_robots;Class;Enumeration Location;1;case_15_robots;model012;Class;Enumeration LocationCategory;1;1;gpt5
case_15_robots;Class;Abstract Robot;1;case_15_robots;model012;Class;Abstract Robot;1;1;gpt5
case_15_robots;Class;CleaningRobot;1;case_15_robots;model012;Class;CleaningRobot;1;1;gpt5
case_15_robots;Class;TransportRobot;1;case_15_robots;model012;Class;TransportRobot;1;1;gpt5
case_15_robots;Class;Task;1;case_15_robots;model012;Class;Task;1;1;gpt5
case_15_robots;Class;TaskExecution;1;case_15_robots;model012;Class;TaskExecution;1;1;gpt5
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model012;Attributes;LocationCategory.Corridor;1;1;gpt5
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model012;Attributes;LocationCategory.Room;1;1;gpt5
case_15_robots;Attributes;Robot.id;1;case_15_robots;model012;Attributes;Robot.identifier;1;1;gpt5
case_15_robots;Attributes;Task.id;1;case_15_robots;model012;Attributes;Task.code;1;1;gpt5
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model012;Attributes;TaskExecution.referenceCode;1;1;gpt5
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model012;Attributes;TaskExecution.startTime;1;1;gpt5
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model012;Attributes;TaskExecution.locationCategory;1;1;gpt5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model012;Association;"Robot ""0..*"" -- ""0..*"" Task";1;1;gpt5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model012;Inheritance;CleaningRobot --|> Robot;1;1;gpt5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model012;Inheritance;TransportRobot --|> Robot;1;1;gpt5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model012;;;;;gpt5
case_15_robots;Class;;;case_15_robots;model012;Class;Facility;1;0;gpt5
case_15_robots;Attributes;;;case_15_robots;model012;Attributes;Facility.id;1;0;gpt5
case_15_robots;Association;;;case_15_robots;model012;Association;"Robot ""0..*"" -- ""1"" TaskExecution";1;0;gpt5
case_15_robots;Association;;;case_15_robots;model012;Association;"Task ""0..*"" -- ""1"" TaskExecution";1;0;gpt5
case_15_robots;Composition;;;case_15_robots;model012;Composition;"Facility ""0..*"" *-- ""1"" Robot";1;0;gpt5
case_15_robots;Composition;;;case_15_robots;model012;Composition;"Facility ""0..*"" *-- ""1"" Task";1;0;gpt5
case_15_robots;Composition;;;case_15_robots;model012;Composition;"Facility ""0..*"" *-- ""1"" TaskExecution";1;0;gpt5
case_15_robots;Class;Enumeration Location;1;case_15_robots;model013;Class;Enumeration LocationCategory;1;1;gpt5
case_15_robots;Class;Abstract Robot;1;case_15_robots;model013;Class;Abstract Robot;1;1;gpt5
case_15_robots;Class;CleaningRobot;1;case_15_robots;model013;Class;CleaningRobot;1;1;gpt5
case_15_robots;Class;TransportRobot;1;case_15_robots;model013;Class;TransportRobot;1;1;gpt5
case_15_robots;Class;Task;1;case_15_robots;model013;Class;Task;1;1;gpt5
case_15_robots;Class;TaskExecution;1;case_15_robots;model013;Class;TaskExecution;1;1;gpt5
case_15_robots;Attributes;Location.Corridors;1;case_15_robots;model013;Attributes;LocationCategory.Corridor;1;1;gpt5
case_15_robots;Attributes;Location.Rooms;1;case_15_robots;model013;Attributes;LocationCategory.Room;1;1;gpt5
case_15_robots;Attributes;Robot.id;1;case_15_robots;model013;Attributes;Robot.identifier;1;1;gpt5
case_15_robots;Attributes;Task.id;1;case_15_robots;model013;Attributes;Task.code;1;1;gpt5
case_15_robots;Attributes;TaskExecution.id;1;case_15_robots;model013;Attributes;TaskExecution.referenceCode;1;1;gpt5
case_15_robots;Attributes;TaskExecution.startTime;1;case_15_robots;model013;Attributes;TaskExecution.startTime;1;1;gpt5
case_15_robots;Attributes;TaskExecution.Location;1;case_15_robots;model013;Attributes;TaskExecution.locationCategory;1;1;gpt5
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;case_15_robots;model013;Association;"Robot ""0..*"" -- ""0..*"" Task";1;1;gpt5
case_15_robots;Inheritance;CleaningRobot --|> Robot;1;case_15_robots;model013;Inheritance;CleaningRobot --|> Robot;1;1;gpt5
case_15_robots;Inheritance;TransportRobot --|> Robot;1;case_15_robots;model013;Inheritance;TransportRobot --|> Robot;1;1;gpt5
case_15_robots;Association Class;(Robot, Task) .. TaskExecution;1;case_15_robots;model013;Association Class;(Robot, Task) .. TaskExecution;1;1;gpt5
case_15_robots;Association;;;case_15_robots;model013;Association;"Robot ""1"" -- ""0..*"" TaskExecution";1;0;gpt5
case_15_robots;Association;;;case_15_robots;model013;Association;"Task ""1"" -- ""0..*"" TaskExecution";1;0;gpt5
